Order_ID,Customer_ID,Order_Date,Ship_Date,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Region
2690,C105,2024-11-09,2024-11-12,P1105,Office Supplies,Pens,Pilot Pen,1932.67,3,0.2,-154.61,East
2691,C200,2024-06-06,2024-06-08,P1053,Office Supplies,Paper,Printer Paper,108696.31,4,0.2,-8695.7,West
2692,C123,2025-03-08,2025-03-11,P1001,Furniture,Storage,Filing Cabinet,65100.9,6,0.0,7812.11,West
2693,C175,2024-09-17,2024-09-22,P1072,Office Supplies,Pens,Reynolds Pen,36855.39,3,0.15,-1105.66,North
2694,C184,2024-12-23,2024-12-24,P1026,Office Supplies,Pens,Pilot Pen,31425.76,3,0.2,-2514.06,South
2695,C112,2025-04-06,2025-04-13,P1105,Office Supplies,Paper,Printer Paper,116512.31,7,0.15,-3495.37,North
2696,C003,2025-03-08,2025-03-11,P1193,Office Supplies,Pens,Reynolds Pen,122234.63,4,0.0,14668.16,North
2697,C109,2024-06-21,2024-06-24,P1086,Furniture,Storage,Filing Cabinet,61116.48,10,0.15,-1833.49,West
2698,C017,2025-01-28,2025-02-01,P1051,Furniture,Chairs,Ergonomic Chair,13591.05,10,0.0,1630.93,East
2699,C030,2024-09-11,2024-09-14,P1087,Furniture,Chairs,Visitor Chair,93250.85,9,0.2,-7460.07,West
2700,C210,2024-09-18,2024-09-19,P1153,Furniture,Storage,Filing Cabinet,62943.16,4,0.1,1258.86,West
2701,C179,2025-02-22,2025-02-28,P1197,Office Supplies,Pens,Pilot Pen,47055.4,2,0.05,3293.88,North
2702,C201,2025-01-09,2025-01-16,P1065,Furniture,Storage,Storage Box,99382.13,5,0.15,-2981.46,West
2703,C042,2024-07-24,2024-07-28,P1069,Furniture,Storage,Shelf Unit,72487.36,6,0.0,8698.48,North
2704,C103,2024-06-05,2024-06-12,P1053,Office Supplies,Paper,Sticky Notes,35999.86,4,0.05,2519.99,North
2705,C186,2025-05-23,2025-05-28,P1028,Furniture,Storage,Shelf Unit,3717.22,5,0.15,-111.52,East
2706,C287,2025-01-13,2025-01-17,P1039,Office Supplies,Binders,Avery Binder,73851.11,5,0.05,5169.58,East
2707,C133,2025-01-22,2025-01-26,P1156,Office Supplies,Binders,Office Depot Binder,122190.33,1,0.2,-9775.23,North
2708,C107,2025-01-24,2025-01-29,P1127,Office Supplies,Paper,A4 Paper Pack,129264.1,4,0.1,2585.28,North
2709,C243,2024-12-28,2025-01-01,P1022,Office Supplies,Paper,A4 Paper Pack,58448.84,3,0.2,-4675.91,East
2710,C045,2025-02-09,2025-02-14,P1125,Technology,Laptops,HP Pavilion,133831.62,1,0.0,16059.79,East
2711,C020,2025-03-30,2025-04-01,P1068,Office Supplies,Binders,Staples Binder,117309.85,9,0.1,2346.2,South
2712,C124,2024-06-30,2024-07-05,P1057,Office Supplies,Binders,Staples Binder,110516.05,5,0.1,2210.32,West
2713,C286,2024-10-28,2024-11-02,P1145,Technology,Laptops,HP Pavilion,131438.2,3,0.2,-10515.06,North
2714,C253,2025-02-26,2025-03-05,P1192,Office Supplies,Pens,Reynolds Pen,97787.68,7,0.0,11734.52,East
2715,C185,2024-08-11,2024-08-13,P1190,Furniture,Storage,Filing Cabinet,100255.37,4,0.1,2005.11,South
2716,C278,2024-08-10,2024-08-17,P1076,Technology,Mobiles,OnePlus 10,93598.86,1,0.05,6551.92,South
2717,C088,2025-03-03,2025-03-08,P1047,Technology,Tablets,Samsung Tab S7,84877.03,9,0.0,10185.24,South
2718,C226,2025-01-15,2025-01-21,P1076,Technology,Laptops,HP Pavilion,115647.67,2,0.05,8095.34,North
2719,C284,2024-08-07,2024-08-10,P1114,Furniture,Chairs,Visitor Chair,133097.36,3,0.15,-3992.92,East
2720,C163,2024-10-24,2024-10-26,P1167,Office Supplies,Binders,Office Depot Binder,814.43,7,0.05,57.01,East
2721,C251,2025-04-27,2025-05-04,P1012,Technology,Laptops,HP Pavilion,110552.69,4,0.2,-8844.22,West
2722,C258,2025-03-28,2025-04-01,P1198,Technology,Laptops,Dell Inspiron 15,115227.88,2,0.0,13827.35,West
2723,C239,2025-01-18,2025-01-20,P1131,Furniture,Tables,Conference Table,30347.84,1,0.05,2124.35,North
2724,C232,2024-10-27,2024-10-30,P1083,Furniture,Chairs,Ergonomic Chair,90939.39,5,0.05,6365.76,West
2725,C260,2025-04-02,2025-04-08,P1120,Furniture,Chairs,Visitor Chair,59462.98,4,0.1,1189.26,East
2726,C078,2024-12-05,2024-12-09,P1171,Furniture,Chairs,Ergonomic Chair,113015.41,1,0.15,-3390.46,North
2727,C198,2024-12-27,2025-01-03,P1144,Office Supplies,Pens,Reynolds Pen,90831.33,8,0.0,10899.76,West
2728,C124,2025-01-18,2025-01-21,P1143,Office Supplies,Pens,Reynolds Pen,118542.21,9,0.15,-3556.27,North
2729,C037,2025-01-10,2025-01-11,P1087,Office Supplies,Paper,Printer Paper,20732.87,1,0.1,414.66,South
2730,C042,2024-09-04,2024-09-08,P1131,Technology,Tablets,Samsung Tab S7,47223.66,6,0.15,-1416.71,West
2731,C220,2024-11-17,2024-11-20,P1186,Technology,Tablets,Lenovo Tab M10,86640.9,10,0.05,6064.86,North
2732,C042,2024-07-29,2024-08-05,P1143,Office Supplies,Pens,Pilot Pen,65640.89,7,0.1,1312.82,West
2733,C297,2024-09-23,2024-09-24,P1018,Office Supplies,Binders,Office Depot Binder,121508.65,10,0.1,2430.17,East
2734,C166,2025-03-14,2025-03-21,P1141,Furniture,Storage,Filing Cabinet,139910.29,2,0.2,-11192.82,East
2735,C100,2024-09-10,2024-09-12,P1159,Technology,Mobiles,iPhone 13,65217.21,6,0.15,-1956.52,South
2736,C199,2024-12-13,2024-12-19,P1114,Office Supplies,Binders,Office Depot Binder,126538.95,3,0.05,8857.73,South
2737,C104,2024-10-04,2024-10-10,P1106,Technology,Mobiles,Samsung Galaxy S22,118377.07,8,0.2,-9470.17,East
2738,C286,2025-02-01,2025-02-06,P1009,Office Supplies,Binders,Avery Binder,20463.86,10,0.05,1432.47,West
2739,C048,2024-10-27,2024-10-31,P1154,Technology,Laptops,Dell Inspiron 15,42033.31,3,0.0,5044.0,South
2740,C117,2024-08-19,2024-08-26,P1123,Office Supplies,Binders,Office Depot Binder,14722.96,1,0.0,1766.76,South
2741,C009,2025-01-08,2025-01-10,P1160,Technology,Laptops,Dell Inspiron 15,20692.1,9,0.1,413.84,North
2742,C033,2024-07-28,2024-08-03,P1175,Furniture,Tables,Standing Desk,29188.1,3,0.2,-2335.05,North
2743,C029,2024-12-25,2024-12-30,P1004,Office Supplies,Binders,Avery Binder,34576.21,7,0.15,-1037.29,West
2744,C077,2025-04-15,2025-04-16,P1080,Technology,Tablets,Lenovo Tab M10,63187.63,9,0.1,1263.75,West
2745,C152,2024-08-26,2024-08-31,P1020,Technology,Tablets,iPad Air,118617.74,3,0.1,2372.35,West
2746,C110,2024-07-21,2024-07-28,P1023,Furniture,Tables,Conference Table,121482.03,9,0.2,-9718.56,East
2747,C296,2025-02-13,2025-02-14,P1131,Office Supplies,Pens,Parker Pen,77812.25,8,0.15,-2334.37,South
2748,C039,2025-03-22,2025-03-24,P1082,Furniture,Chairs,Visitor Chair,44843.69,4,0.0,5381.24,East
2749,C213,2024-08-07,2024-08-12,P1051,Office Supplies,Binders,Avery Binder,96215.72,2,0.1,1924.31,East
2750,C181,2024-09-04,2024-09-07,P1114,Furniture,Tables,Office Table,98352.36,3,0.05,6884.67,East
2751,C039,2024-09-12,2024-09-15,P1023,Furniture,Storage,Filing Cabinet,135012.8,2,0.1,2700.26,North
2752,C230,2024-06-15,2024-06-20,P1110,Technology,Laptops,Dell Inspiron 15,133360.41,4,0.0,16003.25,West
2753,C023,2024-10-10,2024-10-16,P1048,Office Supplies,Binders,Avery Binder,139495.65,9,0.05,9764.7,North
2754,C267,2024-11-11,2024-11-13,P1068,Office Supplies,Paper,Sticky Notes,48035.46,1,0.05,3362.48,West
2755,C019,2024-08-29,2024-08-30,P1191,Furniture,Chairs,Ergonomic Chair,43358.91,7,0.05,3035.12,North
2756,C156,2024-12-10,2024-12-11,P1086,Furniture,Storage,Filing Cabinet,71020.5,1,0.05,4971.43,East
2757,C093,2024-08-22,2024-08-25,P1079,Office Supplies,Paper,A4 Paper Pack,94347.32,10,0.15,-2830.42,East
2758,C012,2024-12-10,2024-12-13,P1145,Technology,Laptops,Dell Inspiron 15,91171.92,6,0.15,-2735.16,East
2759,C128,2024-12-08,2024-12-15,P1068,Office Supplies,Paper,Printer Paper,53182.04,6,0.1,1063.64,East
2760,C115,2024-12-24,2024-12-31,P1114,Furniture,Storage,Filing Cabinet,127344.95,4,0.1,2546.9,East
2761,C274,2024-10-06,2024-10-12,P1157,Technology,Laptops,Dell Inspiron 15,71455.27,3,0.05,5001.87,South
2762,C051,2024-06-06,2024-06-12,P1011,Furniture,Chairs,Executive Chair,128904.55,10,0.15,-3867.14,South
2763,C091,2024-10-31,2024-11-05,P1108,Furniture,Tables,Conference Table,96642.98,9,0.0,11597.16,West
2764,C232,2024-12-03,2024-12-09,P1090,Furniture,Tables,Standing Desk,86285.48,1,0.15,-2588.56,West
2765,C113,2024-11-21,2024-11-27,P1016,Technology,Tablets,Lenovo Tab M10,87289.44,10,0.15,-2618.68,West
2766,C184,2024-10-10,2024-10-11,P1141,Furniture,Tables,Office Table,96921.69,9,0.0,11630.6,East
2767,C154,2025-05-05,2025-05-10,P1022,Office Supplies,Paper,A4 Paper Pack,4161.08,8,0.0,499.33,West
2768,C052,2024-12-24,2024-12-26,P1092,Technology,Laptops,HP Pavilion,174.97,6,0.1,3.5,East
2769,C162,2024-11-20,2024-11-22,P1033,Furniture,Storage,Storage Box,111171.75,3,0.15,-3335.15,East
2770,C055,2024-12-20,2024-12-27,P1196,Furniture,Tables,Standing Desk,15278.69,8,0.05,1069.51,West
2771,C180,2024-12-13,2024-12-18,P1051,Office Supplies,Paper,Printer Paper,89337.92,7,0.1,1786.76,South
2772,C013,2024-12-25,2024-12-31,P1131,Furniture,Tables,Conference Table,115187.32,4,0.2,-9214.99,North
2773,C256,2025-04-01,2025-04-03,P1165,Furniture,Storage,Shelf Unit,84905.65,10,0.15,-2547.17,East
2774,C057,2024-07-07,2024-07-13,P1030,Technology,Tablets,Lenovo Tab M10,18424.61,6,0.1,368.49,East
2775,C215,2024-09-11,2024-09-18,P1115,Furniture,Chairs,Visitor Chair,115182.02,7,0.0,13821.84,East
2776,C021,2024-12-09,2024-12-13,P1165,Technology,Laptops,HP Pavilion,684.44,1,0.15,-20.53,North
2777,C219,2025-05-27,2025-06-02,P1076,Furniture,Storage,Shelf Unit,93613.65,1,0.15,-2808.41,North
2778,C209,2025-05-16,2025-05-19,P1094,Technology,Tablets,Lenovo Tab M10,50668.61,5,0.05,3546.8,North
2779,C203,2025-02-28,2025-03-07,P1124,Office Supplies,Paper,A4 Paper Pack,31474.5,6,0.1,629.49,North
2780,C277,2024-08-04,2024-08-06,P1009,Technology,Laptops,Lenovo ThinkPad,98187.42,7,0.2,-7854.99,North
2781,C269,2024-08-18,2024-08-21,P1199,Furniture,Chairs,Visitor Chair,20629.5,8,0.15,-618.88,West
2782,C231,2025-02-21,2025-02-27,P1197,Technology,Laptops,Dell Inspiron 15,16530.76,2,0.05,1157.15,South
2783,C035,2024-11-04,2024-11-10,P1100,Technology,Tablets,iPad Air,76687.81,1,0.1,1533.76,East
2784,C073,2024-12-25,2024-12-26,P1043,Technology,Tablets,Samsung Tab S7,88313.32,7,0.15,-2649.4,East
2785,C246,2024-07-23,2024-07-25,P1036,Furniture,Chairs,Executive Chair,19173.09,9,0.15,-575.19,North
2786,C109,2025-02-05,2025-02-11,P1069,Office Supplies,Pens,Parker Pen,20003.08,3,0.05,1400.22,South
2787,C100,2024-12-13,2024-12-17,P1161,Office Supplies,Paper,Printer Paper,39775.25,9,0.15,-1193.26,West
2788,C265,2025-03-03,2025-03-06,P1094,Furniture,Tables,Conference Table,126601.48,9,0.1,2532.03,West
2789,C131,2024-11-18,2024-11-19,P1133,Technology,Laptops,HP Pavilion,131921.09,3,0.15,-3957.63,North
2790,C255,2025-05-10,2025-05-11,P1155,Office Supplies,Binders,Staples Binder,68078.31,7,0.2,-5446.26,West
2791,C140,2024-06-30,2024-07-07,P1077,Office Supplies,Paper,Sticky Notes,87678.21,4,0.1,1753.56,North
2792,C021,2024-09-29,2024-10-03,P1062,Furniture,Storage,Shelf Unit,97206.04,1,0.2,-7776.48,West
2793,C281,2024-09-26,2024-10-03,P1031,Office Supplies,Binders,Avery Binder,69920.1,3,0.05,4894.41,North
2794,C298,2024-10-09,2024-10-13,P1045,Furniture,Chairs,Visitor Chair,67952.69,4,0.2,-5436.22,South
2795,C013,2024-07-29,2024-08-01,P1136,Technology,Laptops,Lenovo ThinkPad,123735.92,4,0.0,14848.31,West
2796,C211,2024-06-19,2024-06-22,P1113,Technology,Laptops,HP Pavilion,43798.57,4,0.2,-3503.89,West
2797,C284,2024-09-29,2024-09-30,P1050,Technology,Tablets,Lenovo Tab M10,81660.61,2,0.1,1633.21,West
2798,C153,2024-06-25,2024-06-29,P1038,Technology,Mobiles,OnePlus 10,110100.03,7,0.1,2202.0,North
2799,C249,2025-05-30,2025-06-02,P1015,Technology,Mobiles,iPhone 13,51630.21,5,0.0,6195.63,South
2800,C187,2024-09-23,2024-09-25,P1069,Office Supplies,Pens,Reynolds Pen,33717.56,5,0.1,674.35,East
2801,C107,2024-09-29,2024-10-01,P1067,Technology,Tablets,iPad Air,116152.76,5,0.2,-9292.22,North
2802,C108,2025-05-17,2025-05-22,P1005,Furniture,Chairs,Executive Chair,63789.35,6,0.15,-1913.68,West
2803,C203,2025-02-07,2025-02-11,P1010,Technology,Mobiles,iPhone 13,108424.23,1,0.2,-8673.94,North
2804,C275,2025-01-02,2025-01-09,P1115,Office Supplies,Paper,Sticky Notes,14838.0,2,0.1,296.76,West
2805,C293,2024-10-15,2024-10-17,P1057,Furniture,Tables,Office Table,81762.46,4,0.0,9811.5,East
2806,C077,2024-12-05,2024-12-07,P1059,Office Supplies,Pens,Parker Pen,136348.8,10,0.2,-10907.9,North
2807,C010,2024-08-05,2024-08-08,P1091,Furniture,Chairs,Executive Chair,86878.4,1,0.1,1737.57,East
2808,C191,2025-01-05,2025-01-12,P1191,Office Supplies,Paper,Printer Paper,128595.29,10,0.1,2571.91,West
2809,C052,2024-11-29,2024-12-06,P1081,Office Supplies,Pens,Pilot Pen,45851.97,5,0.05,3209.64,South
2810,C227,2024-12-03,2024-12-04,P1095,Technology,Laptops,Lenovo ThinkPad,90732.85,6,0.1,1814.66,East
2811,C162,2024-09-03,2024-09-08,P1117,Office Supplies,Pens,Reynolds Pen,87654.83,6,0.2,-7012.39,North
2812,C287,2025-05-29,2025-06-03,P1089,Technology,Tablets,iPad Air,149508.76,7,0.2,-11960.7,North
2813,C197,2024-07-15,2024-07-19,P1076,Technology,Laptops,Dell Inspiron 15,15745.14,5,0.0,1889.42,North
2814,C081,2024-08-23,2024-08-29,P1008,Furniture,Storage,Shelf Unit,134503.28,10,0.0,16140.39,North
2815,C134,2024-11-03,2024-11-09,P1185,Office Supplies,Paper,A4 Paper Pack,49286.63,8,0.15,-1478.6,South
2816,C096,2024-11-03,2024-11-06,P1041,Technology,Laptops,HP Pavilion,74288.05,10,0.15,-2228.64,West
2817,C236,2024-12-27,2025-01-03,P1060,Technology,Laptops,Lenovo ThinkPad,62159.73,8,0.05,4351.18,South
2818,C090,2024-10-05,2024-10-09,P1076,Technology,Laptops,Dell Inspiron 15,131368.91,5,0.0,15764.27,North
2819,C024,2024-11-19,2024-11-22,P1064,Office Supplies,Paper,Sticky Notes,73825.18,8,0.15,-2214.76,South
2820,C119,2025-03-13,2025-03-14,P1044,Furniture,Storage,Shelf Unit,82328.64,9,0.2,-6586.29,North
2821,C064,2025-04-20,2025-04-22,P1088,Technology,Mobiles,iPhone 13,28643.94,7,0.2,-2291.52,West
2822,C245,2024-11-19,2024-11-26,P1100,Furniture,Tables,Conference Table,140029.39,9,0.1,2800.59,East
2823,C070,2025-04-25,2025-04-28,P1089,Technology,Laptops,Lenovo ThinkPad,65859.01,2,0.2,-5268.72,South
2824,C173,2025-05-14,2025-05-21,P1105,Technology,Tablets,iPad Air,43412.82,4,0.15,-1302.38,East
2825,C096,2025-04-18,2025-04-20,P1007,Furniture,Tables,Standing Desk,51350.06,10,0.2,-4108.0,West
2826,C133,2025-02-10,2025-02-17,P1082,Technology,Laptops,Dell Inspiron 15,132352.35,9,0.2,-10588.19,North
2827,C251,2024-07-29,2024-07-30,P1136,Office Supplies,Binders,Staples Binder,46137.56,8,0.05,3229.63,South
2828,C186,2025-05-29,2025-06-04,P1026,Office Supplies,Pens,Pilot Pen,108932.08,5,0.0,13071.85,South
2829,C259,2024-12-01,2024-12-02,P1019,Office Supplies,Binders,Staples Binder,11060.26,6,0.05,774.22,South
2830,C281,2025-02-12,2025-02-16,P1148,Technology,Mobiles,Samsung Galaxy S22,115825.67,6,0.15,-3474.77,South
2831,C171,2024-12-20,2024-12-24,P1180,Technology,Mobiles,Samsung Galaxy S22,1035.88,6,0.05,72.51,North
2832,C054,2025-03-22,2025-03-28,P1046,Technology,Mobiles,iPhone 13,36666.71,4,0.15,-1100.0,East
2833,C204,2024-11-15,2024-11-18,P1034,Furniture,Storage,Filing Cabinet,114254.45,3,0.1,2285.09,North
2834,C219,2024-09-25,2024-09-29,P1158,Technology,Tablets,Samsung Tab S7,114541.86,5,0.05,8017.93,East
2835,C229,2024-08-11,2024-08-15,P1025,Technology,Laptops,Dell Inspiron 15,11279.87,7,0.1,225.6,South
2836,C179,2025-03-16,2025-03-20,P1103,Technology,Mobiles,Samsung Galaxy S22,133350.18,2,0.0,16002.02,South
2837,C029,2024-12-24,2024-12-28,P1036,Technology,Tablets,iPad Air,93944.13,9,0.15,-2818.32,South
2838,C045,2024-07-30,2024-08-06,P1197,Office Supplies,Pens,Pilot Pen,89226.39,6,0.1,1784.53,East
2839,C251,2024-08-16,2024-08-20,P1052,Technology,Mobiles,Samsung Galaxy S22,24195.2,9,0.15,-725.86,East
2840,C094,2024-08-02,2024-08-05,P1099,Office Supplies,Paper,Sticky Notes,52916.05,6,0.1,1058.32,East
2841,C246,2024-12-21,2024-12-26,P1152,Furniture,Storage,Storage Box,56038.46,5,0.1,1120.77,North
2842,C055,2024-10-15,2024-10-21,P1072,Technology,Laptops,Lenovo ThinkPad,29112.58,3,0.1,582.25,West
2843,C156,2024-06-16,2024-06-20,P1099,Technology,Mobiles,Samsung Galaxy S22,28437.47,8,0.15,-853.12,South
2844,C240,2024-10-28,2024-11-04,P1094,Office Supplies,Pens,Pilot Pen,126595.4,5,0.1,2531.91,East
2845,C296,2025-01-04,2025-01-10,P1062,Furniture,Tables,Conference Table,26902.36,2,0.1,538.05,East
2846,C239,2025-05-17,2025-05-22,P1077,Office Supplies,Binders,Avery Binder,131694.64,1,0.05,9218.62,South
2847,C297,2024-06-17,2024-06-24,P1090,Office Supplies,Binders,Avery Binder,6391.46,6,0.2,-511.32,North
2848,C163,2024-10-13,2024-10-16,P1032,Furniture,Storage,Storage Box,4906.75,7,0.15,-147.2,East
2849,C005,2024-06-30,2024-07-06,P1005,Office Supplies,Paper,A4 Paper Pack,133670.19,1,0.05,9356.91,East
2850,C001,2024-10-31,2024-11-01,P1113,Office Supplies,Pens,Pilot Pen,11460.42,1,0.2,-916.83,East
2851,C057,2024-06-28,2024-06-29,P1141,Office Supplies,Paper,A4 Paper Pack,123505.82,2,0.15,-3705.17,West
2852,C221,2024-07-13,2024-07-18,P1104,Technology,Laptops,HP Pavilion,121056.56,8,0.1,2421.13,North
2853,C286,2024-12-17,2024-12-21,P1125,Office Supplies,Binders,Avery Binder,85835.83,6,0.2,-6866.87,West
2854,C022,2025-01-14,2025-01-16,P1037,Furniture,Chairs,Executive Chair,97721.08,1,0.2,-7817.69,West
2855,C094,2024-12-07,2024-12-10,P1132,Furniture,Chairs,Executive Chair,53593.96,2,0.15,-1607.82,East
2856,C217,2025-04-08,2025-04-14,P1165,Furniture,Tables,Standing Desk,109053.26,8,0.2,-8724.26,South
2857,C089,2025-01-14,2025-01-16,P1058,Office Supplies,Binders,Office Depot Binder,88737.27,7,0.15,-2662.12,East
2858,C143,2025-03-09,2025-03-14,P1019,Office Supplies,Binders,Office Depot Binder,41974.99,3,0.15,-1259.25,East
2859,C177,2024-07-02,2024-07-08,P1104,Furniture,Storage,Filing Cabinet,143684.12,2,0.2,-11494.73,North
2860,C022,2024-06-24,2024-06-26,P1167,Office Supplies,Paper,A4 Paper Pack,120723.92,5,0.0,14486.87,East
2861,C204,2024-08-17,2024-08-19,P1191,Technology,Mobiles,Samsung Galaxy S22,69329.84,6,0.05,4853.09,North
2862,C107,2025-04-02,2025-04-05,P1037,Office Supplies,Paper,Printer Paper,130200.91,10,0.1,2604.02,North
2863,C200,2024-10-19,2024-10-23,P1059,Furniture,Chairs,Executive Chair,50491.55,4,0.15,-1514.75,West
2864,C207,2024-10-15,2024-10-19,P1136,Office Supplies,Binders,Avery Binder,104745.62,3,0.0,12569.47,North
2865,C144,2024-07-17,2024-07-21,P1189,Furniture,Storage,Storage Box,134168.79,9,0.05,9391.82,East
2866,C097,2025-01-28,2025-02-03,P1161,Furniture,Tables,Standing Desk,113468.08,3,0.05,7942.77,North
2867,C238,2024-12-29,2025-01-03,P1065,Technology,Tablets,iPad Air,12932.77,3,0.05,905.29,North
2868,C091,2024-12-01,2024-12-06,P1034,Office Supplies,Binders,Avery Binder,70899.83,10,0.15,-2126.99,East
2869,C260,2024-11-20,2024-11-27,P1040,Technology,Laptops,Dell Inspiron 15,79029.66,10,0.2,-6322.37,South
2870,C042,2024-08-17,2024-08-18,P1111,Office Supplies,Pens,Parker Pen,37376.15,2,0.05,2616.33,East
2871,C033,2024-10-20,2024-10-25,P1136,Office Supplies,Binders,Staples Binder,50046.36,8,0.05,3503.25,West
2872,C102,2025-04-22,2025-04-23,P1069,Office Supplies,Paper,A4 Paper Pack,309.21,2,0.2,-24.74,East
2873,C206,2024-11-23,2024-11-24,P1083,Furniture,Tables,Standing Desk,40368.72,10,0.15,-1211.06,West
2874,C140,2024-09-01,2024-09-08,P1138,Furniture,Storage,Filing Cabinet,16579.15,7,0.15,-497.37,East
2875,C092,2024-11-03,2024-11-10,P1120,Technology,Mobiles,Samsung Galaxy S22,130820.45,4,0.2,-10465.64,North
2876,C087,2024-07-24,2024-07-29,P1140,Furniture,Storage,Shelf Unit,69942.74,10,0.0,8393.13,South
2877,C204,2024-09-29,2024-09-30,P1165,Technology,Tablets,Lenovo Tab M10,10083.48,5,0.05,705.84,South
2878,C194,2024-07-20,2024-07-24,P1163,Technology,Mobiles,Samsung Galaxy S22,125620.51,6,0.2,-10049.64,South
2879,C184,2025-04-12,2025-04-15,P1166,Furniture,Chairs,Ergonomic Chair,92086.35,2,0.0,11050.36,North
2880,C014,2025-05-02,2025-05-05,P1139,Furniture,Chairs,Executive Chair,106615.42,2,0.2,-8529.23,East
2881,C188,2025-03-13,2025-03-20,P1110,Furniture,Tables,Office Table,25757.41,6,0.1,515.15,West
2882,C296,2024-06-28,2024-07-04,P1099,Technology,Laptops,Dell Inspiron 15,19060.5,1,0.1,381.21,North
2883,C126,2024-08-24,2024-08-30,P1164,Office Supplies,Paper,A4 Paper Pack,136468.75,7,0.15,-4094.06,West
2884,C271,2025-05-19,2025-05-24,P1198,Technology,Tablets,Samsung Tab S7,66461.55,4,0.1,1329.23,West
2885,C162,2024-08-11,2024-08-17,P1122,Furniture,Chairs,Ergonomic Chair,119354.13,10,0.0,14322.5,West
2886,C119,2025-01-14,2025-01-16,P1156,Furniture,Storage,Shelf Unit,44265.04,9,0.0,5311.8,North
2887,C276,2025-05-10,2025-05-17,P1063,Technology,Mobiles,iPhone 13,15149.88,5,0.05,1060.49,West
2888,C264,2025-04-26,2025-04-29,P1167,Office Supplies,Binders,Staples Binder,135501.93,2,0.2,-10840.15,South
2889,C106,2024-07-12,2024-07-18,P1104,Furniture,Storage,Storage Box,31923.75,3,0.0,3830.85,North
2890,C189,2024-09-16,2024-09-18,P1058,Office Supplies,Binders,Office Depot Binder,4253.63,2,0.15,-127.61,South
2891,C029,2025-02-12,2025-02-14,P1169,Office Supplies,Pens,Pilot Pen,114874.76,7,0.2,-9189.98,South
2892,C283,2024-06-21,2024-06-27,P1063,Technology,Tablets,Samsung Tab S7,44709.77,9,0.1,894.2,South
2893,C216,2024-11-20,2024-11-21,P1181,Technology,Tablets,iPad Air,34129.77,9,0.05,2389.08,West
2894,C282,2024-12-26,2025-01-01,P1104,Furniture,Tables,Conference Table,69586.84,7,0.2,-5566.95,East
2895,C223,2025-01-06,2025-01-13,P1180,Technology,Laptops,HP Pavilion,31165.29,2,0.0,3739.83,North
2896,C283,2024-11-04,2024-11-08,P1112,Office Supplies,Pens,Parker Pen,15206.2,7,0.0,1824.74,North
2897,C003,2024-06-04,2024-06-11,P1116,Furniture,Storage,Filing Cabinet,122927.72,1,0.1,2458.55,East
2898,C083,2025-05-30,2025-06-03,P1024,Furniture,Chairs,Ergonomic Chair,1999.73,8,0.05,139.98,South
2899,C053,2024-12-19,2024-12-20,P1149,Technology,Laptops,Dell Inspiron 15,47861.04,9,0.0,5743.32,East
2900,C166,2025-04-11,2025-04-16,P1049,Technology,Mobiles,iPhone 13,103405.51,10,0.0,12408.66,West
2901,C202,2025-01-19,2025-01-20,P1070,Furniture,Chairs,Ergonomic Chair,89775.94,5,0.2,-7182.08,East
2902,C133,2024-06-05,2024-06-08,P1137,Furniture,Storage,Storage Box,63827.64,3,0.15,-1914.83,South
2903,C095,2024-07-11,2024-07-17,P1110,Furniture,Storage,Filing Cabinet,47564.26,9,0.15,-1426.93,North
2904,C083,2024-06-24,2024-06-29,P1180,Furniture,Tables,Standing Desk,148246.71,8,0.2,-11859.74,East
2905,C197,2025-01-06,2025-01-09,P1188,Office Supplies,Paper,Printer Paper,99551.47,8,0.05,6968.6,North
2906,C267,2025-03-31,2025-04-03,P1008,Technology,Mobiles,OnePlus 10,17538.55,5,0.05,1227.7,West
2907,C291,2025-01-25,2025-01-26,P1158,Office Supplies,Paper,Printer Paper,106889.18,3,0.2,-8551.13,South
2908,C076,2025-02-14,2025-02-17,P1074,Technology,Tablets,Samsung Tab S7,101549.89,3,0.0,12185.99,East
2909,C151,2024-10-10,2024-10-16,P1082,Furniture,Storage,Shelf Unit,140669.85,3,0.15,-4220.1,East
2910,C238,2025-03-31,2025-04-06,P1053,Technology,Tablets,Lenovo Tab M10,143498.57,7,0.05,10044.9,North
2911,C174,2024-12-03,2024-12-08,P1152,Furniture,Tables,Office Table,137470.71,10,0.2,-10997.66,North
2912,C271,2024-09-28,2024-10-03,P1067,Technology,Mobiles,Samsung Galaxy S22,96279.63,7,0.15,-2888.39,South
2913,C137,2025-03-18,2025-03-21,P1182,Furniture,Tables,Office Table,113988.12,4,0.1,2279.76,North
2914,C289,2024-12-17,2024-12-23,P1106,Furniture,Tables,Office Table,55040.19,5,0.15,-1651.21,West
2915,C014,2024-09-19,2024-09-21,P1067,Technology,Tablets,iPad Air,38186.02,7,0.15,-1145.58,North
2916,C038,2024-07-23,2024-07-30,P1177,Office Supplies,Binders,Avery Binder,5464.79,7,0.0,655.77,North
2917,C206,2025-05-05,2025-05-08,P1187,Office Supplies,Pens,Parker Pen,12380.72,10,0.1,247.61,West
2918,C244,2025-01-21,2025-01-27,P1068,Office Supplies,Binders,Staples Binder,9802.81,3,0.1,196.06,East
2919,C162,2025-02-03,2025-02-08,P1124,Office Supplies,Binders,Avery Binder,1551.82,2,0.05,108.63,North
